Episodio,Passos,Recompensa,Sucesso
15554,100,148.5,1
15555,100,100.5,1
15556,100,199.7,1
15557,100,174.1,1
15558,100,147.8,1
15559,100,123.6,1
15560,100,127.5,1
15561,100,128.9,1
15562,100,122.2,1
15563,100,153.1,1
15564,100,122.9,1
15565,100,102.6,1
15566,100,148.5,1
15567,100,72.4,1
15568,100,149.2,1
15569,100,122.9,1
15570,100,153.8,1
15571,100,76.3,1
15572,100,122.9,1
15573,100,151.7,1
15574,100,101.2,1
15575,100,128.9,1
15576,100,128.2,1
15577,100,119.4,1
15578,100,122.2,1
15579,100,148.5,1
15580,100,147.8,1
15581,100,103.3,1
15582,100,122.9,1
15583,100,123.6,1
15584,100,149.2,1
15585,100,149.2,1
15586,100,100.5,1
15587,100,102.6,1
15588,100,103.3,1
15589,100,123.6,1
15590,100,154.5,1
15591,100,103.3,1
15592,100,147.1,1
15593,100,122.9,1
15594,100,123.6,1
15595,100,121.5,1
15596,100,128.2,1
15597,100,123.6,1
15598,100,153.1,1
15599,100,127.5,1
15600,100,97.3,1
15601,100,123.6,1
15602,100,147.8,1
15603,100,120.8,1
15604,100,178.0,1
15605,100,127.5,1
15606,100,98.0,1
15607,100,128.2,1
15608,100,102.6,1
15609,100,128.9,1
15610,100,179.4,1
15611,100,44.7,1
15612,100,128.2,1
15613,100,154.5,1
15614,100,204.3,1
15615,100,154.5,1
15616,100,174.1,1
15617,100,101.2,1
15618,100,127.5,1
15619,100,122.9,1
15620,100,147.8,1
15621,100,77.0,1
15622,100,174.1,1
15623,100,171.3,1
15624,100,128.9,1
15625,100,77.0,1
15626,100,102.6,1
15627,100,126.8,1
15628,100,172.7,1
15629,100,173.4,1
15630,100,172.7,1
15631,100,231.3,1
15632,100,178.7,1
15633,100,172.0,1
15634,100,199.7,1
15635,100,122.9,1
15636,100,250.9,1
15637,100,102.6,1
15638,100,148.5,1
15639,100,128.2,1
15640,100,102.6,1
15641,100,148.5,1
15642,100,151.7,1
15643,100,123.6,1
15644,100,52.1,1
15645,100,179.4,1
15646,100,98.0,1
15647,100,226.0,1
15648,100,103.3,1
15649,100,180.1,1
15650,100,102.6,1
15651,100,178.7,1
15652,100,96.6,1
15653,100,71.0,1
15654,100,154.5,1
15655,100,46.8,1
15656,100,180.1,1
15657,100,148.5,1
15658,100,180.1,1
15659,100,96.6,1
15660,100,149.2,1
15661,100,96.6,1
15662,100,173.4,1
15663,100,149.2,1
15664,100,102.6,1
15665,100,173.4,1
15666,100,77.7,1
15667,100,147.8,1
15668,100,123.6,1
15669,100,77.0,1
15670,100,128.2,1
15671,100,199.7,1
15672,100,102.6,1
15673,100,153.1,1
15674,100,102.6,1
15675,100,199.0,1
15676,100,97.3,1
15677,100,149.2,1
15678,100,147.8,1
15679,100,98.0,1
15680,100,199.0,1
15681,100,174.1,1
15682,100,102.6,1
15683,100,152.4,1
15684,100,102.6,1
15685,100,128.9,1
15686,100,96.6,1
15687,100,77.7,1
15688,100,103.3,1
15689,100,122.2,1
15690,100,128.2,1
15691,100,226.0,1
15692,100,52.1,1
15693,100,123.6,1
15694,100,98.0,1
15695,100,149.2,1
15696,100,122.9,1
15697,100,149.2,1
15698,100,149.2,1
15699,100,122.9,1
15700,100,103.3,1
15701,100,153.8,1
15702,100,102.6,1
15703,100,95.9,1
15704,100,76.3,1
15705,100,122.9,1
15706,100,154.5,1
15707,100,148.5,1
15708,100,101.2,1
15709,100,72.4,1
15710,100,148.5,1
15711,100,148.5,1
15712,100,153.8,1
15713,100,153.8,1
15714,100,122.2,1
15715,100,128.2,1
15716,100,149.2,1
15717,100,102.6,1
15718,100,174.8,1
15719,100,174.1,1
15720,100,103.3,1
15721,100,174.1,1
15722,100,123.6,1
15723,100,103.3,1
15724,100,96.6,1
15725,100,172.7,1
15726,100,128.2,1
15727,100,172.7,1
15728,100,149.2,1
15729,100,154.5,1
15730,100,103.3,1
15731,100,123.6,1
15732,100,77.7,1
15733,100,148.5,1
15734,100,149.2,1
15735,100,198.3,1
15736,100,154.5,1
15737,100,121.5,1
15738,100,128.2,1
15739,100,103.3,1
15740,100,128.2,1
15741,100,122.9,1
15742,100,153.1,1
15743,100,148.5,1
15744,100,128.2,1
15745,100,152.4,1
15746,100,148.5,1
15747,100,101.2,1
15748,100,198.3,1
15749,100,101.9,1
15750,100,154.5,1
15751,100,122.9,1
15752,100,103.3,1
15753,100,102.6,1
15754,100,148.5,1
15755,100,153.8,1
15756,100,123.6,1
15757,100,123.6,1
15758,100,128.2,1
15759,100,153.8,1
15760,100,97.3,1
15761,100,174.1,1
15762,100,77.7,1
15763,100,179.4,1
15764,100,174.1,1
15765,100,122.9,1
15766,100,203.6,1
15767,100,174.1,1
15768,100,127.5,1
15769,100,173.4,1
15770,100,122.9,1
15771,100,153.1,1
15772,100,147.1,1
15773,100,205.0,1
15774,100,98.0,1
15775,100,147.8,1
15776,100,172.0,1
15777,100,179.4,1
15778,100,123.6,1
15779,100,77.7,1
15780,100,122.9,1
15781,100,148.5,1
15782,100,153.8,1
15783,100,174.8,1
15784,100,128.2,1
15785,100,153.8,1
15786,100,174.8,1
15787,100,154.5,1
15788,100,146.4,1
15789,100,77.0,1
15790,100,149.2,1
15791,100,102.6,1
15792,100,154.5,1
15793,100,127.5,1
15794,100,123.6,1
15795,100,173.4,1
15796,100,147.8,1
15797,100,102.6,1
15798,100,120.8,1
15799,100,102.6,1
15800,100,200.4,1
15801,100,127.5,1
15802,100,123.6,1
15803,100,180.1,1
15804,100,128.2,1
15805,100,147.8,1
15806,100,127.5,1
15807,100,149.2,1
15808,100,147.8,1
15809,100,151.7,1
15810,100,128.2,1
15811,100,46.8,1
15812,100,148.5,1
15813,100,122.2,1
15814,100,102.6,1
15815,100,119.4,1
15816,100,122.9,1
15817,100,122.9,1
15818,100,128.2,1
15819,100,225.3,1
15820,100,173.4,1
15821,100,147.8,1
15822,100,128.9,1
15823,100,122.9,1
15824,100,147.8,1
15825,100,100.5,1
15826,100,101.9,1
15827,100,98.0,1
15828,100,147.8,1
15829,100,154.5,1
15830,100,98.0,1
15831,100,101.2,1
15832,100,98.0,1
15833,100,122.9,1
15834,100,96.6,1
15835,100,123.6,1
15836,100,149.2,1
15837,100,103.3,1
15838,100,147.8,1
15839,100,121.5,1
15840,100,128.2,1
15841,100,71.7,1
15842,100,98.0,1
15843,100,77.0,1
15844,100,102.6,1
15845,100,128.2,1
15846,100,126.8,1
15847,100,172.7,1
15848,100,147.1,1
15849,100,128.2,1
15850,100,125.4,1
15851,100,98.0,1
15852,100,46.1,1
15853,100,153.8,1
15854,100,148.5,1
15855,100,71.0,1
15856,100,122.9,1
15857,100,128.2,1
15858,100,128.2,1
15859,100,123.6,1
15860,100,95.9,1
15861,100,148.5,1
15862,100,103.3,1
15863,100,153.8,1
15864,100,77.7,1
15865,100,174.8,1
15866,100,147.8,1
15867,100,145.0,1
15868,100,174.8,1
15869,100,72.4,1
15870,100,174.1,1
15871,100,153.8,1
15872,100,148.5,1
15873,100,52.1,1
15874,100,123.6,1
15875,100,147.8,1
15876,100,101.9,1
15877,100,123.6,1
15878,100,97.3,1
15879,100,98.0,1
15880,100,95.9,1
15881,100,97.3,1
15882,100,97.3,1
15883,100,19.8,1
15884,100,121.5,1
15885,100,96.6,1
15886,100,122.2,1
15887,100,173.4,1
15888,100,128.9,1
15889,100,102.6,1
15890,100,50.7,1
15891,100,70.3,1
15892,100,122.9,1
15893,100,77.0,1
15894,100,72.4,1
15895,100,77.7,1
15896,100,77.0,1
15897,100,95.9,1
15898,100,69.6,1
15899,100,68.9,1
15900,100,93.8,1
15901,100,122.9,1
15902,100,147.8,1
15903,100,150.3,1
15904,100,122.2,1
15905,100,149.2,1
15906,100,102.6,1
15907,100,128.2,1
15908,100,147.1,1
15909,100,197.6,1
15910,100,97.3,1
15911,100,126.8,1
15912,100,128.9,1
15913,100,153.8,1
15914,100,120.8,1
15915,100,123.6,1
15916,100,117.3,1
15917,100,116.6,1
15918,100,204.3,1
15919,100,102.6,1
15920,100,103.3,1
15921,100,128.2,1
15922,100,153.1,1
15923,100,153.1,1
15924,100,127.5,1
15925,100,152.4,1
15926,100,122.2,1
15927,100,103.3,1
15928,100,172.7,1
15929,100,153.8,1
15930,100,123.6,1
15931,100,122.9,1
15932,100,95.9,1
15933,100,122.9,1
15934,100,102.6,1
15935,100,199.7,1
15936,100,148.5,1
15937,100,174.8,1
15938,100,174.8,1
15939,100,46.8,1
15940,100,123.6,1
15941,100,98.0,1
15942,100,103.3,1
15943,100,147.8,1
15944,100,152.4,1
15945,100,72.4,1
15946,100,174.1,1
15947,100,153.8,1
15948,100,172.7,1
15949,100,76.3,1
15950,100,153.8,1
15951,100,127.5,1
15952,100,122.2,1
15953,100,178.7,1
15954,100,153.8,1
15955,100,128.2,1
15956,100,150.3,1
15957,100,199.0,1
15958,100,152.4,1
15959,100,103.3,1
15960,100,147.8,1
15961,100,172.0,1
15962,100,122.9,1
15963,100,71.7,1
15964,100,153.1,1
15965,100,199.0,1
15966,100,199.7,1
15967,100,76.3,1
15968,100,128.2,1
15969,100,103.3,1
15970,100,153.8,1
15971,100,128.2,1
15972,100,147.8,1
15973,100,127.5,1
15974,100,128.2,1
15975,100,102.6,1
15976,100,102.6,1
15977,100,123.6,1
15978,100,126.8,1
15979,100,148.5,1
15980,100,122.9,1
15981,100,98.0,1
15982,100,72.4,1
15983,100,148.5,1
15984,100,148.5,1
15985,100,174.1,1
15986,100,147.1,1
15987,100,151.7,1
15988,100,199.0,1
15989,100,101.9,1
15990,100,122.2,1
15991,100,154.5,1
15992,100,122.2,1
15993,100,101.9,1
15994,100,101.9,1
15995,100,122.9,1
15996,100,153.8,1
15997,100,123.6,1
15998,100,101.2,1
15999,100,174.8,1
16000,100,128.2,1
16001,100,122.2,1
16002,100,126.8,1
16003,100,123.6,1
16004,100,149.2,1
16005,100,153.8,1
16006,100,154.5,1
16007,100,153.1,1
16008,100,122.2,1
16009,100,153.8,1
16010,100,101.2,1
16011,100,21.2,1
16012,100,102.6,1
16013,100,147.8,1
16014,100,123.6,1
16015,100,123.6,1
16016,100,152.4,1
16017,100,146.4,1
16018,100,101.9,1
16019,100,153.1,1
16020,100,148.5,1
16021,100,128.2,1
16022,100,169.9,1
16023,100,173.4,1
16024,100,153.8,1
16025,100,173.4,1
16026,100,154.5,1
16027,100,199.7,1
16028,100,102.6,1
16029,100,178.7,1
16030,100,102.6,1
16031,100,173.4,1
16032,100,128.2,1
16033,100,123.6,1
16034,100,148.5,1
16035,100,148.5,1
16036,100,97.3,1
16037,100,103.3,1
16038,100,128.9,1
16039,100,153.8,1
16040,100,146.4,1
16041,100,178.0,1
16042,100,174.1,1
16043,100,128.9,1
16044,100,102.6,1
16045,100,172.0,1
16046,100,122.2,1
16047,100,77.0,1
16048,100,122.9,1
16049,100,97.3,1
16050,100,147.8,1
16051,100,101.9,1
16052,100,122.2,1
16053,100,174.8,1
16054,100,173.4,1
16055,100,153.1,1
16056,100,147.1,1
16057,100,103.3,1
16058,100,148.5,1
16059,100,96.6,1
16060,100,94.5,1
16061,100,153.8,1
16062,100,147.8,1
16063,100,71.7,1
16064,100,178.0,1
16065,100,123.6,1
16066,100,75.6,1
16067,100,121.5,1
16068,100,98.0,1
16069,100,122.2,1
16070,100,102.6,1
16071,100,153.8,1
16072,100,123.6,1
16073,100,122.9,1
16074,100,121.5,1
16075,100,101.9,1
16076,100,122.9,1
16077,100,148.5,1
16078,100,96.6,1
16079,100,128.9,1
16080,100,128.2,1
16081,100,147.8,1
16082,100,77.7,1
16083,100,153.8,1
16084,100,174.1,1
16085,100,128.2,1
16086,100,122.2,1
16087,100,147.1,1
16088,100,153.8,1
16089,100,98.0,1
16090,100,103.3,1
16091,100,179.4,1
16092,100,203.6,1
16093,100,178.7,1
16094,100,152.4,1
16095,100,179.4,1
16096,100,199.7,1
16097,100,147.8,1
16098,100,153.1,1
16099,100,123.6,1
16100,100,146.4,1
16101,100,77.0,1
16102,100,147.8,1
16103,100,147.1,1
16104,100,97.3,1
16105,100,147.8,1
16106,100,101.2,1
16107,100,71.0,1
16108,100,149.2,1
16109,100,128.2,1
16110,100,149.2,1
16111,100,101.2,1
16112,100,102.6,1
16113,100,103.3,1
16114,100,128.2,1
16115,100,102.6,1
16116,100,154.5,1
16117,100,149.2,1
16118,100,148.5,1
16119,100,178.0,1
16120,100,103.3,1
16121,100,178.0,1
16122,100,97.3,1
16123,100,98.0,1
16124,100,-4.4,1
16125,100,95.9,1
16126,100,121.5,1
16127,100,46.1,1
16128,100,154.5,1
16129,100,180.1,1
16130,100,127.5,1
16131,100,154.5,1
16132,100,46.8,1
16133,100,126.8,1
16134,100,153.1,1
16135,100,46.8,1
16136,100,180.1,1
16137,100,103.3,1
16138,100,128.9,1
16139,100,149.2,1
16140,100,149.2,1
16141,100,77.0,1
16142,100,103.3,1
16143,100,128.2,1
16144,100,149.2,1
16145,100,153.1,1
16146,100,149.2,1
16147,100,147.1,1
16148,100,72.4,1
16149,100,147.8,1
16150,100,127.5,1
16151,100,71.7,1
16152,100,148.5,1
16153,100,120.8,1
16154,100,123.6,1
16155,100,102.6,1
16156,100,199.7,1
16157,100,103.3,1
16158,100,128.2,1
16159,100,153.8,1
16160,100,102.6,1
16161,100,50.7,1
16162,100,153.8,1
16163,100,153.8,1
16164,100,123.6,1
16165,100,101.9,1
16166,100,97.3,1
16167,100,153.1,1
16168,100,147.1,1
16169,100,122.9,1
16170,100,71.0,1
16171,100,123.6,1
16172,100,120.8,1
16173,100,101.9,1
16174,100,102.6,1
16175,100,148.5,1
16176,100,147.8,1
16177,100,200.4,1
16178,100,101.2,1
16179,100,225.3,1
16180,100,128.2,1
16181,100,153.8,1
16182,100,148.5,1
16183,100,128.9,1
16184,100,128.2,1
16185,100,128.9,1
16186,100,121.5,1
16187,100,250.2,1
16188,100,102.6,1
16189,100,103.3,1
16190,100,96.6,1
16191,100,123.6,1
16192,100,126.8,1
16193,100,151.7,1
16194,100,151.7,1
16195,100,128.9,1
16196,100,103.3,1
16197,100,154.5,1
16198,100,149.2,1
16199,100,180.1,1
16200,100,97.3,1
16201,100,173.4,1
16202,100,173.4,1
16203,100,179.4,1
16204,100,147.8,1
16205,100,123.6,1
16206,100,128.9,1
16207,100,205.0,1
16208,100,149.2,1
16209,100,147.1,1
16210,100,122.2,1
16211,100,128.9,1
16212,100,72.4,1
16213,100,128.2,1
16214,100,149.2,1
16215,100,174.1,1
16216,100,149.2,1
16217,100,127.5,1
16218,100,149.2,1
16219,100,149.2,1
16220,100,94.5,1
16221,100,148.5,1
16222,100,98.0,1
16223,100,122.9,1
16224,100,122.2,1
16225,100,147.8,1
16226,100,199.0,1
16227,100,154.5,1
16228,100,103.3,1
16229,100,123.6,1
16230,100,148.5,1
16231,100,98.0,1
16232,100,122.2,1
16233,100,149.2,1
16234,100,149.2,1
16235,100,46.8,1
16236,100,122.9,1
16237,100,173.4,1
16238,100,149.2,1
16239,100,122.2,1
16240,100,149.2,1
16241,100,173.4,1
16242,100,103.3,1
16243,100,122.2,1
16244,100,174.1,1
16245,100,147.8,1
16246,100,199.0,1
16247,100,148.5,1
16248,100,122.9,1
16249,100,127.5,1
16250,100,21.2,1
16251,100,123.6,1
16252,100,173.4,1
16253,100,97.3,1
16254,100,128.2,1
16255,100,71.7,1
16256,100,153.1,1
16257,100,76.3,1
16258,100,172.0,1
16259,100,179.4,1
16260,100,72.4,1
16261,100,147.1,1
16262,100,128.2,1
16263,100,102.6,1
16264,100,122.9,1
16265,100,-30.0,0
16266,100,154.5,1
16267,100,121.5,1
16268,100,148.5,1
16269,100,179.4,1
16270,100,102.6,1
16271,100,180.1,1
16272,100,153.1,1
16273,100,128.2,1
16274,100,46.8,1
16275,100,98.0,1
16276,100,46.1,1
16277,100,147.8,1
16278,100,72.4,1
16279,100,46.1,1
16280,100,126.8,1
16281,100,51.4,1
16282,100,174.8,1
16283,100,225.3,1
16284,100,122.2,1
16285,100,77.7,1
16286,100,126.8,1
16287,100,149.2,1
16288,100,102.6,1
16289,100,102.6,1
16290,100,123.6,1
16291,100,154.5,1
16292,100,72.4,1
16293,100,153.8,1
16294,100,128.2,1
16295,100,152.4,1
16296,100,174.1,1
16297,100,71.7,1
16298,100,148.5,1
16299,100,122.9,1
16300,100,128.9,1
16301,100,149.2,1
16302,100,101.9,1
16303,100,98.0,1
16304,100,173.4,1
16305,100,153.8,1
16306,100,174.1,1
16307,100,128.2,1
16308,100,148.5,1
16309,100,102.6,1
16310,100,149.2,1
16311,100,127.5,1
16312,100,100.5,1
16313,100,153.8,1
16314,100,122.9,1
16315,100,98.0,1
16316,100,149.2,1
16317,100,126.8,1
16318,100,152.4,1
16319,100,172.0,1
16320,100,127.5,1
16321,100,128.9,1
16322,100,76.3,1
16323,100,152.4,1
16324,100,173.4,1
16325,100,147.8,1
16326,100,100.5,1
16327,100,96.6,1
16328,100,101.9,1
16329,100,153.1,1
16330,100,177.3,1
16331,100,123.6,1
16332,100,126.1,1
16333,100,154.5,1
16334,100,128.2,1
16335,100,128.9,1
16336,100,122.9,1
16337,100,153.1,1
16338,100,128.2,1
16339,100,148.5,1
16340,100,97.3,1
16341,100,147.1,1
16342,100,76.3,1
16343,100,153.8,1
16344,100,147.1,1
16345,100,123.6,1
16346,100,200.4,1
16347,100,174.1,1
16348,100,128.9,1
16349,100,149.2,1
16350,100,126.8,1
16351,100,151.7,1
16352,100,50.7,1
16353,100,126.8,1
16354,100,154.5,1
16355,100,148.5,1
16356,100,174.1,1
16357,100,97.3,1
16358,100,71.7,1
16359,100,102.6,1
16360,100,148.5,1
16361,100,95.9,1
16362,100,102.6,1
16363,100,153.1,1
16364,100,128.2,1
16365,100,148.5,1
16366,100,52.1,1
16367,100,122.2,1
16368,100,126.8,1
16369,100,150.3,1
16370,100,153.8,1
16371,100,153.1,1
16372,100,126.8,1
16373,100,121.5,1
16374,100,76.3,1
16375,100,153.8,1
16376,100,154.5,1
16377,100,122.9,1
16378,100,148.5,1
16379,100,147.8,1
16380,100,101.2,1
16381,100,103.3,1
16382,100,199.0,1
16383,100,224.6,1
16384,100,97.3,1
16385,100,128.9,1
16386,100,128.9,1
16387,100,200.4,1
16388,100,126.8,1
16389,100,128.2,1
16390,100,122.2,1
16391,100,100.5,1
16392,100,146.4,1
16393,100,145.7,1
16394,100,121.5,1
16395,100,199.0,1
16396,100,127.5,1
16397,100,178.0,1
16398,100,200.4,1
16399,100,122.9,1
16400,100,154.5,1
16401,100,101.2,1
16402,100,127.5,1
16403,100,100.5,1
16404,100,103.3,1
16405,100,250.9,1
16406,100,95.9,1
16407,100,97.3,1
16408,100,127.5,1
16409,100,147.8,1
16410,100,128.2,1
16411,100,180.1,1
16412,100,149.2,1
16413,100,149.2,1
16414,100,127.5,1
16415,100,122.9,1
16416,100,174.1,1
16417,100,153.8,1
16418,100,147.8,1
16419,100,128.2,1
16420,100,103.3,1
16421,100,98.0,1
16422,100,122.2,1
16423,100,128.2,1
16424,100,122.9,1
16425,100,147.1,1
16426,100,122.9,1
16427,100,122.9,1
16428,100,126.8,1
16429,100,147.1,1
16430,100,128.2,1
16431,100,128.9,1
16432,100,171.3,1
16433,100,77.0,1
16434,100,128.9,1
16435,100,71.7,1
16436,100,128.9,1
16437,100,122.9,1
16438,100,149.2,1
16439,100,173.4,1
16440,100,100.5,1
16441,100,153.8,1
16442,100,145.7,1
16443,100,128.9,1
16444,100,72.4,1
16445,100,94.5,1
16446,100,174.8,1
16447,100,97.3,1
16448,100,71.7,1
16449,100,102.6,1
16450,100,148.5,1
16451,100,120.8,1
16452,100,148.5,1
16453,100,174.8,1
16454,100,128.2,1
16455,100,122.9,1
16456,100,128.9,1
16457,100,122.2,1
16458,100,149.2,1
16459,100,94.5,1
16460,100,172.7,1
16461,100,101.2,1
16462,100,127.5,1
16463,100,102.6,1
16464,100,77.0,1
16465,100,103.3,1
16466,100,154.5,1
16467,100,128.2,1
16468,100,153.1,1
16469,100,197.6,1
16470,100,97.7,1
16471,100,46.8,1
16472,100,120.1,1
16473,100,95.2,1
16474,100,121.5,1
16475,100,97.3,1
16476,100,172.7,1
16477,100,198.3,1
16478,100,147.8,1
16479,100,128.2,1
16480,100,154.5,1
16481,100,123.6,1
16482,100,100.5,1
16483,100,128.2,1
16484,100,122.9,1
16485,100,173.4,1
16486,100,128.9,1
16487,100,153.8,1
16488,100,97.3,1
16489,100,103.3,1
16490,100,97.3,1
16491,100,121.5,1
16492,100,98.0,1
16493,100,172.7,1
16494,100,128.2,1
16495,100,122.2,1
16496,100,122.9,1
16497,100,122.9,1
16498,100,128.9,1
16499,100,123.6,1
16500,100,153.8,1
16501,100,149.2,1
16502,100,148.5,1
16503,100,102.6,1
16504,100,128.9,1
16505,100,97.3,1
16506,100,96.6,1
16507,100,103.3,1
16508,100,126.8,1
16509,100,174.8,1
16510,100,121.5,1
16511,100,147.8,1
16512,100,149.2,1
16513,100,103.3,1
16514,100,127.5,1
16515,100,145.7,1
16516,100,122.9,1
16517,100,128.9,1
16518,100,122.9,1
16519,100,95.9,1
16520,100,174.1,1
16521,100,147.1,1
16522,100,179.4,1
16523,100,148.5,1
16524,100,149.2,1
16525,100,128.2,1
16526,100,147.8,1
16527,100,128.9,1
16528,100,122.2,1
16529,100,199.7,1
16530,100,128.9,1
16531,100,128.2,1
16532,100,103.3,1
16533,100,149.2,1
16534,100,101.9,1
16535,100,127.5,1
16536,100,149.2,1
16537,100,149.2,1
16538,100,148.5,1
16539,100,172.7,1
16540,100,153.8,1
16541,100,120.8,1
16542,100,174.8,1
16543,100,154.5,1
16544,100,128.2,1
16545,100,174.1,1
16546,100,173.4,1
16547,100,153.1,1
16548,100,72.4,1
16549,100,199.7,1
16550,100,128.2,1
16551,100,120.8,1
16552,100,102.6,1
16553,100,128.9,1
16554,100,149.2,1
16555,100,126.8,1
16556,100,172.7,1
16557,100,127.5,1
16558,100,77.7,1
16559,100,97.3,1
16560,100,97.3,1
16561,100,153.1,1
16562,100,123.6,1
16563,100,127.5,1
16564,100,128.2,1
16565,100,122.9,1
16566,100,127.5,1
16567,100,123.6,1
16568,100,102.6,1
16569,100,145.7,1
16570,100,179.4,1
16571,100,147.1,1
16572,100,122.9,1
16573,100,101.9,1
16574,100,174.8,1
16575,100,147.8,1
16576,100,127.5,1
16577,100,152.4,1
16578,100,205.7,1
16579,100,126.1,1
16580,100,173.4,1
16581,100,122.2,1
16582,100,128.9,1
16583,100,126.8,1
16584,100,148.5,1
16585,100,203.6,1
16586,100,128.2,1
16587,100,128.2,1
16588,100,127.5,1
16589,100,204.3,1
16590,100,121.5,1
16591,100,128.2,1
16592,100,128.2,1
16593,100,147.8,1
16594,100,128.2,1
16595,100,97.3,1
16596,100,153.1,1
16597,100,149.2,1
16598,100,121.5,1
16599,100,123.6,1
16600,100,178.7,1
16601,100,102.6,1
16602,100,128.2,1
16603,100,153.1,1
16604,100,128.2,1
16605,100,148.5,1
16606,100,123.6,1
16607,100,101.2,1
16608,100,178.0,1
16609,100,101.9,1
16610,100,147.8,1
16611,100,103.3,1
16612,100,251.6,1
16613,100,77.7,1
16614,100,148.5,1
16615,100,174.1,1
16616,100,153.1,1
16617,100,102.6,1
16618,100,172.7,1
16619,100,121.5,1
16620,100,128.9,1
16621,100,76.3,1
16622,100,128.9,1
16623,100,128.9,1
16624,100,153.8,1
16625,100,46.1,1
16626,100,122.2,1
16627,100,147.8,1
16628,100,102.6,1
16629,100,122.9,1
16630,100,77.0,1
16631,100,128.2,1
16632,100,122.2,1
16633,100,122.9,1
16634,100,149.2,1
16635,100,120.8,1
16636,100,154.5,1
16637,100,118.7,1
16638,100,172.0,1
16639,100,148.5,1
16640,100,147.8,1
16641,100,98.0,1
16642,100,148.5,1
16643,100,173.4,1
16644,100,122.2,1
16645,100,153.8,1
16646,100,97.3,1
16647,100,154.5,1
16648,100,101.9,1
16649,100,147.8,1
16650,100,46.1,1
16651,100,153.1,1
16652,100,122.9,1
16653,100,122.9,1
16654,100,174.8,1
16655,100,149.2,1
16656,100,148.5,1
16657,100,149.2,1
16658,100,122.9,1
16659,100,172.0,1
16660,100,101.2,1
16661,100,178.7,1
16662,100,126.8,1
16663,100,126.1,1
16664,100,128.2,1
16665,100,123.6,1
16666,100,127.5,1
16667,100,122.9,1
16668,100,174.8,1
16669,100,121.5,1
16670,100,148.5,1
16671,100,147.8,1
16672,100,153.8,1
16673,100,149.2,1
16674,100,151.0,1
16675,100,102.6,1
16676,100,123.6,1
16677,100,120.1,1
16678,100,123.6,1
16679,100,103.3,1
16680,100,127.5,1
16681,100,122.9,1
16682,100,178.0,1
16683,100,122.9,1
16684,100,150.3,1
16685,100,153.8,1
16686,100,172.7,1
16687,100,102.6,1
16688,100,154.5,1
16689,100,173.4,1
16690,100,77.7,1
16691,100,128.2,1
16692,100,128.2,1
16693,100,127.5,1
16694,100,126.8,1
16695,100,127.5,1
16696,100,101.9,1
16697,100,101.9,1
16698,100,127.5,1
16699,100,123.6,1
16700,100,122.9,1
16701,100,122.9,1
16702,100,103.3,1
16703,100,174.1,1
16704,100,149.2,1
16705,100,123.6,1
16706,100,148.5,1
16707,100,148.5,1
16708,100,174.1,1
16709,100,128.2,1
16710,100,204.3,1
16711,100,172.7,1
16712,100,174.1,1
16713,100,151.7,1
16714,100,180.1,1
16715,100,128.2,1
16716,100,101.2,1
16717,100,128.2,1
16718,100,103.3,1
16719,100,147.1,1
16720,100,153.1,1
16721,100,128.2,1
16722,100,102.6,1
16723,100,122.2,1
16724,100,127.5,1
16725,100,153.1,1
16726,100,122.2,1
16727,100,74.2,1
16728,100,122.2,1
16729,100,180.1,1
16730,100,102.6,1
16731,100,148.5,1
16732,100,153.8,1
16733,100,120.8,1
16734,100,125.4,1
16735,100,128.9,1
16736,100,147.8,1
16737,100,122.9,1
16738,100,153.1,1
16739,100,122.9,1
16740,100,122.9,1
16741,100,154.5,1
16742,100,122.9,1
16743,100,98.0,1
16744,100,147.8,1
16745,100,148.5,1
16746,100,172.7,1
16747,100,123.6,1
16748,100,123.6,1
16749,100,149.2,1
16750,100,97.3,1
16751,100,174.8,1
16752,100,122.2,1
16753,100,148.5,1
16754,100,126.8,1
16755,100,123.6,1
16756,100,153.1,1
16757,100,102.6,1
16758,100,154.5,1
16759,100,205.0,1
16760,100,154.5,1
16761,100,174.8,1
16762,100,77.7,1
16763,100,123.6,1
16764,100,127.5,1
16765,100,153.8,1
16766,100,199.0,1
16767,100,101.9,1
16768,100,147.8,1
16769,100,123.6,1
16770,100,128.9,1
16771,100,172.0,1
16772,100,128.9,1
16773,100,173.4,1
16774,100,173.4,1
16775,100,122.2,1
16776,100,153.8,1
16777,100,151.0,1
16778,100,123.6,1
16779,100,97.3,1
16780,100,122.9,1
16781,100,128.9,1
16782,100,179.4,1
16783,100,178.0,1
16784,100,123.6,1
16785,100,95.9,1
16786,100,127.5,1
16787,100,122.2,1
16788,100,128.2,1
16789,100,148.5,1
16790,100,226.0,1
16791,100,122.2,1
16792,100,97.3,1
16793,100,128.2,1
16794,100,127.5,1
16795,100,172.7,1
16796,100,122.9,1
16797,100,127.5,1
16798,100,96.6,1
16799,100,102.6,1
16800,100,103.3,1
16801,100,123.6,1
16802,100,122.9,1
16803,100,120.8,1
16804,100,127.5,1
16805,100,128.9,1
16806,100,147.1,1
16807,100,153.1,1
16808,100,199.7,1
16809,100,147.1,1
16810,100,120.8,1
16811,100,170.6,1
16812,100,128.9,1
16813,100,153.1,1
16814,100,154.5,1
16815,100,179.4,1
16816,100,147.8,1
16817,100,100.5,1
16818,100,179.4,1
16819,100,101.9,1
16820,100,122.9,1
16821,100,127.5,1
16822,100,154.5,1
16823,100,179.4,1
